"id","stdate","enddate","entry","exit","censor","parttime","age"
70,7/14/1986,7/13/1990,3.468856947296372,3.997262149212868,0,0,27.55373032169747
71,7/15/1986,7/14/1990,3.46611909650924,3.997262149212868,0,0,28.93634496919918
72,7/15/1986,9/30/1992,3.46611909650924,6.2121834360027375,1,0,28.914442162902123
73,7/15/1986,7/14/1990,3.46611909650924,3.997262149212868,0,0,29.65639972621492
74,7/15/1986,9/30/1990,3.46611909650924,4.210814510609172,0,0,30.61738535249829
75,7/15/1986,7/14/1990,3.46611909650924,3.997262149212868,0,0,29.60164271047228
76,7/15/1986,7/14/1990,3.46611909650924,3.997262149212868,0,0,30.130047912388775
77,7/15/1986,7/14/1990,3.46611909650924,3.997262149212868,0,0,29.4839151266256
78,7/15/1986,7/20/1990,3.46611909650924,4.01368925393566,0,0,32.219028062970565
80,7/16/1986,7/15/1990,3.463381245722108,3.997262149212868,0,0,26.086242299794662
81,7/16/1986,7/15/1990,3.463381245722108,3.997262149212868,0,0,30.168377823408623
82,7/21/1986,9/30/1992,3.4496919917864477,6.195756331279945,1,0,34.30800821355236
83,7/21/1986,9/30/1992,3.4496919917864477,6.195756331279945,1,0,37.12799452429842
84,7/21/1986,7/20/1990,3.4496919917864477,3.997262149212868,0,0,29.415468856947296
85,7/21/1986,7/20/1990,3.4496919917864477,3.997262149212868,0,0,31.61122518822724
86,7/21/1986,9/30/1992,3.4496919917864477,6.195756331279945,1,0,29.579739904175224
87,7/21/1986,6/01/1990,3.4496919917864477,3.863107460643395,0,0,30.09719370294319
88,7/22/1986,7/21/1990,3.4469541409993156,3.997262149212868,0,0,33.28678986995209
89,7/28/1986,7/27/1990,3.430527036276523,3.997262149212868,0,0,31.140314852840522
90,7/28/1986,7/31/1990,3.430527036276523,4.008213552361396,0,0,36.73648186173853
91,7/28/1986,7/27/1990,3.430527036276523,3.997262149212868,0,0,30.458590006844627
92,7/28/1986,9/30/1992,3.430527036276523,6.176591375770021,1,1,36.46269678302532
93,8/01/1986,8/18/1991,3.4195756331279945,5.045859000684462,0,0,29.311430527036276
94,8/01/1986,7/31/1990,3.4195756331279945,3.997262149212868,0,0,31.926078028747433
96,8/01/1986,9/30/1992,3.4195756331279945,6.165639972621492,1,0,30.965092402464066
97,8/03/1986,9/11/1992,3.4140999315537304,6.108145106091718,0,0,32.13141683778234
98,8/04/1986,8/03/1990,3.4113620807665983,3.997262149212868,0,0,34.51334702258727
99,8/04/1986,8/03/1990,3.4113620807665983,3.997262149212868,0,0,29.973990417522245
100,8/11/1986,8/10/1990,3.3921971252566734,3.997262149212868,0,0,30.099931553730322
101,8/12/1986,5/31/1992,3.3894592744695413,5.801505817932923,0,1,28.88432580424367
102,8/15/1986,6/01/1990,3.381245722108145,3.7946611909650922,0,0,27.88501026694045
103,8/18/1986,2/28/1990,3.373032169746749,3.5318275154004106,0,0,29.470225872689937
104,8/21/1986,9/30/1992,3.3648186173853527,6.11088295687885,1,0,31.72347707049966
105,8/22/1986,9/30/1992,3.36208076659822,6.108145106091718,1,0,32.134154688569474
106,9/01/1986,9/30/1992,3.3347022587268995,6.080766598220397,1,1,34.49965776865161
107,9/01/1986,9/30/1992,3.3347022587268995,6.080766598220397,1,0,29.136208076659823
108,9/01/1986,8/31/1990,3.3347022587268995,3.997262149212868,0,0,29.530458590006845
109,9/15/1986,10/19/1990,3.29637234770705,4.093086926762491,0,0,32.62149212867899
110,9/15/1986,9/30/1992,3.29637234770705,6.0424366872005475,1,0,29.39630390143737
112,10/07/1986,9/30/1992,3.2361396303901437,5.982203969883641,1,0,30.078028747433265
113,11/01/1986,12/01/1990,3.167693360711841,4.082135523613963,0,0,58.82546201232033
114,11/17/1986,11/16/1990,3.1238877481177276,3.997262149212868,0,0,27.28268309377139
115,12/01/1986,9/30/1992,3.0855578370978782,5.831622176591376,1,0,31.904175222450377
116,12/07/1986,8/10/1990,3.0691307323750854,3.67419575633128,0,0,30.45311430527036
117,12/08/1986,6/30/1990,3.0663928815879533,3.5592060232717317,0,0,33.38809034907597
118,1/20/1987,11/11/1991,2.948665297741273,4.80766598220397,0,0,32.11225188227242
119,2/02/1987,9/30/1992,2.9130732375085557,5.6591375770020536,1,1,32.40520191649555
120,2/26/1987,7/15/1990,2.847364818617385,3.381245722108145,0,0,30.795345653661876
121,3/01/1987,9/30/1992,2.839151266255989,5.585215605749487,1,1,29.256673511293634
122,3/08/1987,7/31/1991,2.8199863107460645,4.396988364134154,0,0,28.67624914442163
123,5/11/1987,1/04/1991,2.64476386036961,3.652292950034223,0,0,34.809034907597535
124,6/01/1987,8/03/1990,2.5872689938398357,3.1731690622861053,0,0,33.00479123887748
125,6/01/1987,10/31/1990,2.5872689938398357,3.4168377823408624,0,0,31.98904859685147
126,6/06/1987,7/05/1990,2.5735797399041753,3.080082135523614,0,0,34.79808350444901
128,7/01/1987,3/30/1990,2.5051334702258727,2.746064339493498,0,0,31.479808350444902
129,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,27.978097193702943
130,7/01/1987,6/30/1990,2.5051334702258727,2.9979466119096507,0,0,28.92539356605065
131,7/01/1987,9/30/1992,2.5051334702258727,5.25119780971937,1,0,31.08829568788501
132,7/01/1987,4/30/1992,2.5051334702258727,4.832306639288158,0,1,31.21697467488022
133,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,31.003422313483917
134,7/01/1987,9/30/1992,2.5051334702258727,5.25119780971937,1,0,35.20876112251882
135,7/01/1987,8/15/1990,2.5051334702258727,3.1238877481177276,0,0,30.269678302532512
136,7/01/1987,9/30/1992,2.5051334702258727,5.25119780971937,1,0,35.110198494182065
137,7/01/1987,9/30/1992,2.5051334702258727,5.25119780971937,1,0,32.035592060232716
138,7/01/1987,6/21/1990,2.5051334702258727,2.973305954825462,0,0,28.555783709787818
139,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,31.006160164271048
140,7/01/1987,6/30/1990,2.5051334702258727,2.9979466119096507,0,0,28.295687885010267
141,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,32.46817248459959
142,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,30.77344284736482
144,7/01/1987,6/30/1990,2.5051334702258727,2.9979466119096507,0,0,31.77549623545517
145,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,37.26488706365503
146,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,28.501026694045173
147,7/01/1987,7/01/1991,2.5051334702258727,4,0,0,35.59479808350445
148,7/01/1987,9/30/1992,2.5051334702258727,5.25119780971937,1,0,32.558521560574945
149,7/01/1987,6/30/1990,2.5051334702258727,2.9979466119096507,0,0,30.2258726899384
150,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,32.24093086926762
151,7/01/1987,6/30/1990,2.5051334702258727,2.9979466119096507,0,0,28.97741273100616
152,7/01/1987,7/30/1992,2.5051334702258727,5.08145106091718,0,0,36.64613278576318
153,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,27.707049965776864
154,7/01/1987,11/16/1990,2.5051334702258727,3.378507871321013,0,0,30.04243668720055
155,7/01/1987,7/31/1990,2.5051334702258727,3.082819986310746,0,0,32.24640657084189
156,7/01/1987,6/30/1991,2.5051334702258727,3.997262149212868,0,0,31.797399041752225
157,7/01/1987,9/30/1992,2.5051334702258727,5.25119780971937,1,1,29.61259411362081
158,7/01/1987,6/30/1990,2.5051334702258727,2.9979466119096507,0,0,32.355920602327174
160,7/05/1987,7/19/1991,2.4941820670773445,4.03832991101985,0,0,38.521560574948666
161,7/06/1987,9/30/1992,2.4914442162902124,5.23750855578371,1,0,28.197125256673512
162,7/06/1987,6/01/1990,2.4914442162902124,2.9048596851471595,0,0,31.28268309377139
163,7/06/1987,8/31/1990,2.4914442162902124,3.154004106776181,0,0,29.78781656399726
164,7/06/1987,9/30/1992,2.4914442162902124,5.23750855578371,1,0,39.11841204654346
165,7/06/1987,7/05/1991,2.4914442162902124,3.997262149212868,0,0,33.24572210814511
166,7/06/1987,4/30/1991,2.4914442162902124,3.8165639972621492,0,0,33.661875427789184
167,7/06/1987,7/04/1991,2.4914442162902124,3.994524298425736,0,0,29.01574264202601
168,7/06/1987,7/05/1991,2.4914442162902124,3.997262149212868,0,0,28.522929500342233
169,7/06/1987,9/30/1992,2.4914442162902124,5.23750855578371,1,1,29.30321697467488
170,7/06/1987,3/08/1991,2.4914442162902124,3.671457905544148,0,0,29.177275838466805
171,7/06/1987,9/30/1992,2.4914442162902124,5.23750855578371,1,0,29.21286789869952
172,7/06/1987,7/05/1990,2.4914442162902124,2.9979466119096507,0,0,29.360711841204655
173,7/06/1987,9/30/1992,2.4914442162902124,5.23750855578371,1,0,36.44900752908966
174,7/06/1987,7/05/1992,2.4914442162902124,4.999315537303217,0,0,26.73511293634497
176,7/06/1987,7/05/1990,2.4914442162902124,2.9979466119096507,0,0,31.290896646132786
177,7/06/1987,7/05/1990,2.4914442162902124,2.9979466119096507,0,0,29.76865160848734
178,7/06/1987,7/05/1991,2.4914442162902124,3.997262149212868,0,0,29.66735112936345
179,7/06/1987,6/30/1991,2.4914442162902124,3.9835728952772076,0,0,35.676933607118414
180,7/06/1987,6/28/1991,2.4914442162902124,3.978097193702943,0,0,30.31895961670089
181,7/07/1987,9/30/1992,2.48870636550308,5.234770704996578,1,0,28.95003422313484
182,7/07/1987,6/30/1990,2.48870636550308,2.9815195071868583,0,0,28.57221081451061
183,7/08/1987,7/07/1990,2.485968514715948,2.9979466119096507,0,0,30.981519507186857
184,7/08/1987,7/07/1991,2.485968514715948,3.997262149212868,0,0,28.92539356605065
185,7/08/1987,7/07/1990,2.485968514715948,2.9979466119096507,0,0,29.505817932922657
186,7/12/1987,7/15/1991,2.4750171115674195,4.008213552361396,0,0,29.10609171800137
187,7/13/1987,7/12/1991,2.4722792607802875,3.997262149212868,0,0,29.09240246406571
188,7/13/1987,7/12/1991,2.4722792607802875,3.997262149212868,0,0,28.53388090349076
189,7/13/1987,9/30/1992,2.4722792607802875,5.218343600273785,1,0,30.962354551676935
190,7/13/1987,7/12/1990,2.4722792607802875,2.9979466119096507,0,0,30.55715263518138
192,7/13/1987,7/12/1991,2.4722792607802875,3.997262149212868,0,0,28.80766598220397
193,7/13/1987,10/21/1990,2.4722792607802875,3.274469541409993,0,0,28.870636550308006
194,7/13/1987,7/12/1991,2.4722792607802875,3.997262149212868,0,0,28.468172484599588
195,7/13/1987,7/12/1990,2.4722792607802875,2.9979466119096507,0,0,28.55852156057495
196,7/13/1987,7/14/1991,2.4722792607802875,4.002737850787132,0,0,30.34633812457221
197,7/13/1987,9/30/1992,2.4722792607802875,5.218343600273785,1,0,29.8507871321013
198,7/13/1987,7/12/1991,2.4722792607802875,3.997262149212868,0,0,35.59753593429158
199,7/13/1987,7/13/1991,2.4722792607802875,4,0,0,30.001368925393567
200,7/13/1987,9/28/1990,2.4722792607802875,3.2114989733059547,0,0,30.39835728952772
201,7/13/1987,7/12/1990,2.4722792607802875,2.9979466119096507,0,0,29.921971252566735
202,7/14/1987,1/06/1992,2.4695414099931554,4.48186173853525,0,0,31.279945242984258
203,7/15/1987,7/14/1991,2.4668035592060233,3.997262149212868,0,0,28.42984257357974
204,7/15/1987,6/30/1990,2.4668035592060233,2.9596167008898013,0,0,26.33538672142368
205,7/15/1987,12/01/1990,2.4668035592060233,3.381245722108145,0,0,31.838466803559207
206,7/15/1987,7/14/1991,2.4668035592060233,3.997262149212868,0,0,40.76386036960986
208,7/15/1987,12/01/1990,2.4668035592060233,3.381245722108145,0,0,32.276522929500345
209,7/15/1987,9/30/1992,2.4668035592060233,5.212867898699521,1,0,28.955509924709105
210,7/15/1987,7/14/1990,2.4668035592060233,2.9979466119096507,0,0,29.53867214236824
211,7/15/1987,9/30/1992,2.4668035592060233,5.212867898699521,1,0,32.31485284052019
212,7/15/1987,7/14/1991,2.4668035592060233,3.997262149212868,0,0,32.31759069130732
213,7/15/1987,7/14/1991,2.4668035592060233,3.997262149212868,0,0,38.40109514031485
214,7/16/1987,7/15/1991,2.4640657084188913,3.997262149212868,0,0,34.51334702258727
215,7/16/1987,6/09/1992,2.4640657084188913,4.900752908966461,0,0,32.50376454483231
216,7/17/1987,9/30/1992,2.461327857631759,5.207392197125257,1,0,29.574264202600958
217,7/17/1987,6/17/1991,2.461327857631759,3.917864476386037,0,0,29.672826830937716
218,7/19/1987,9/30/1992,2.455852156057495,5.201916495550993,1,0,29.8507871321013
219,7/20/1987,7/30/1990,2.4531143052703626,3.028062970568104,0,0,30.015058179329227
220,7/20/1987,7/05/1991,2.4531143052703626,3.9589322381930185,0,0,30.409308692676248
221,7/20/1987,7/19/1990,2.4531143052703626,2.9979466119096507,0,0,30.223134839151268
222,7/20/1987,9/30/1992,2.4531143052703626,5.19917864476386,1,0,29.22655715263518
224,7/20/1987,7/19/1991,2.4531143052703626,3.997262149212868,0,0,31.46611909650924
225,7/20/1987,7/19/1991,2.4531143052703626,3.997262149212868,0,0,28.583162217659137
226,7/21/1987,9/30/1992,2.4503764544832305,5.196440793976728,1,0,28.971937029431896
227,7/21/1987,7/20/1991,2.4503764544832305,3.997262149212868,0,0,40.813141683778234
228,7/23/1987,7/22/1990,2.4449007529089664,2.9979466119096507,0,0,30.50239561943874
229,7/24/1987,9/30/1992,2.4421629021218343,5.188227241615332,1,0,32.90622861054072
230,7/27/1987,9/30/1992,2.433949349760438,5.1800136892539355,1,0,39.08555783709788
231,7/27/1987,7/16/1992,2.433949349760438,4.971937029431896,0,0,33.23750855578371
232,7/27/1987,2/15/1990,2.433949349760438,2.5571526351813825,0,0,29.88911704312115
233,7/27/1987,8/21/1992,2.433949349760438,5.070499657768652,0,0,30.028747433264886
234,8/01/1987,9/30/1992,2.4202600958247777,5.166324435318275,1,1,33.81245722108145
235,8/01/1987,9/30/1992,2.4202600958247777,5.166324435318275,1,0,35.96167008898015
236,8/01/1987,7/31/1990,2.4202600958247777,2.9979466119096507,0,0,32.24093086926762
237,8/01/1987,10/15/1991,2.4202600958247777,4.205338809034908,0,0,30.409308692676248
238,8/01/1987,11/30/1991,2.4202600958247777,4.331279945242985,0,0,31.211498973305954
240,8/01/1987,7/31/1991,2.4202600958247777,3.997262149212868,0,0,28.725530458590008
241,8/01/1987,7/31/1991,2.4202600958247777,3.997262149212868,0,0,31.923340177960302
242,8/01/1987,7/15/1991,2.4202600958247777,3.9534565366187544,0,0,30.135523613963038
243,8/01/1987,8/10/1990,2.4202600958247777,3.025325119780972,0,0,30.535249828884325
244,8/02/1987,8/01/1990,2.4175222450376452,2.9979466119096507,0,0,28.54757015742642
245,8/02/1987,9/30/1992,2.4175222450376452,5.163586584531143,1,0,45.817932922655714
246,8/03/1987,9/30/1992,2.414784394250513,5.160848733744011,1,0,29.1854893908282
247,8/03/1987,8/03/1990,2.414784394250513,3.0006844626967832,0,0,32.03832991101985
248,8/03/1987,3/31/1991,2.414784394250513,3.6577686516084875,0,0,27.71252566735113
249,8/05/1987,8/04/1990,2.409308692676249,2.9979466119096507,0,0,32.629705681040384
250,8/10/1987,8/09/1990,2.3956194387405887,2.9979466119096507,0,0,39.98904859685147
251,8/10/1987,9/30/1992,2.3956194387405887,5.1416837782340865,1,1,33.21286789869952
252,8/15/1987,2/15/1992,2.3819301848049284,4.503764544832307,0,1,31.38398357289528
253,8/15/1987,8/15/1991,2.3819301848049284,4,0,0,37.1937029431896
254,8/15/1987,8/14/1991,2.3819301848049284,3.997262149212868,0,0,30.576317590691307
256,8/17/1987,7/19/1991,2.3764544832306638,3.920602327173169,0,0,33.1088295687885
257,8/24/1987,9/30/1992,2.3572895277207393,5.103353867214237,1,0,30.543463381245722
258,8/24/1987,9/30/1992,2.3572895277207393,5.103353867214237,1,1,32.511978097193705
259,8/28/1987,8/15/1992,2.346338124572211,4.9664613278576315,0,0,33.478439425051334
260,8/30/1987,7/05/1991,2.3408624229979464,3.8466803559206024,0,0,32.68446269678302
261,8/31/1987,8/30/1991,2.3381245722108144,3.997262149212868,0,0,28.643394934976044
262,8/31/1987,8/30/1991,2.3381245722108144,3.997262149212868,0,0,30.68309377138946
263,9/01/1987,7/13/1990,2.3353867214236823,2.863791923340178,0,0,31.474332648870636
264,9/09/1987,8/31/1990,2.3134839151266258,2.976043805612594,0,0,29.700205338809035
265,9/13/1987,9/30/1992,2.302532511978097,5.048596851471594,1,1,34.30527036276523
266,9/21/1987,9/30/1992,2.2806297056810405,5.026694045174538,1,1,37.719370294318956
267,9/28/1987,12/20/1990,2.2614647501711156,3.2279260780287475,0,1,33.31690622861054
268,9/28/1987,9/27/1990,2.2614647501711156,2.9979466119096507,0,0,30.409308692676248
269,10/01/1987,9/30/1992,2.2532511978097194,4.999315537303217,1,0,34.85831622176591
270,10/01/1987,9/30/1992,2.2532511978097194,4.999315537303217,1,0,43.474332648870636
272,10/12/1987,9/30/1992,2.223134839151266,4.969199178644764,1,1,34.7378507871321
273,10/18/1987,10/18/1990,2.206707734428474,3.0006844626967832,0,0,29.776865160848732
274,11/04/1987,9/30/1992,2.1601642710472277,4.906228610540725,1,0,36.38603696098563
275,11/23/1987,7/31/1990,2.108145106091718,2.6858316221765914,0,0,50.16290212183436
276,12/01/1987,5/31/1990,2.086242299794661,2.4969199178644765,0,0,31.197809719370294
277,12/01/1987,6/29/1990,2.086242299794661,2.5763175906913074,0,0,32.016427104722794
278,1/08/1988,12/20/1991,1.9822039698836413,3.9479808350444903,0,0,40.41067761806981
279,1/19/1988,9/30/1991,1.9520876112251881,3.696098562628337,0,0,31.901437371663246
280,2/01/1988,9/30/1992,1.9164955509924708,4.662559890485968,1,0,31.45516769336071
281,2/08/1988,2/07/1992,1.8973305954825461,3.997262149212868,0,0,27.980835044490075
282,3/06/1988,7/08/1992,1.8234086242299794,4.339493497604381,0,0,32.63791923340178
283,3/07/1988,5/31/1991,1.8206707734428473,3.2306639288158796,0,0,31.247091033538673
284,4/01/1988,7/20/1990,1.7522245037645447,2.299794661190965,0,0,29.82067077344285
285,4/01/1988,9/30/1992,1.7522245037645447,4.498288843258043,1,0,30.06160164271047
286,5/02/1988,6/30/1990,1.6673511293634498,2.1601642710472277,0,0,32.29295003422313
288,6/01/1988,9/30/1992,1.5852156057494866,4.331279945242985,1,0,39.397672826830934
289,6/01/1988,10/15/1991,1.5852156057494866,3.370294318959617,0,0,32.9637234770705
290,6/01/1988,9/30/1992,1.5852156057494866,4.331279945242985,1,0,34.42573579739904
291,6/01/1988,9/30/1992,1.5852156057494866,4.331279945242985,1,0,34.96235455167693
292,6/01/1988,2/28/1990,1.5852156057494866,1.7440109514031485,0,0,31.50718685831622
293,6/06/1988,11/10/1990,1.571526351813826,2.428473648186174,0,0,30.899383983572896
294,6/09/1988,12/27/1991,1.5633127994524298,3.5482546201232035,0,1,34.59822039698837
295,6/13/1988,6/23/1992,1.5523613963039014,4.027378507871321,0,1,31.95071868583162
296,6/15/1988,6/14/1990,1.5468856947296372,1.995893223819302,0,0,33.1937029431896
297,6/20/1988,1/21/1991,1.5331964407939767,2.5872689938398357,0,0,30.954140999315538
298,6/22/1988,7/15/1990,1.5277207392197125,2.0616016427104724,0,0,30.362765229295004
299,7/01/1988,9/30/1992,1.5030800821355237,4.249144421629021,1,0,33.489390828199866
300,7/01/1988,9/30/1992,1.5030800821355237,4.249144421629021,1,0,29.71937029431896
301,7/01/1988,9/30/1992,1.5030800821355237,4.249144421629021,1,0,33.01848049281314
302,7/01/1988,9/30/1992,1.5030800821355237,4.249144421629021,1,0,39.14031485284052
304,7/01/1988,9/30/1992,1.5030800821355237,4.249144421629021,1,1,33.23203285420944
305,7/01/1988,6/30/1991,1.5030800821355237,2.9952087611225187,0,0,39.61396303901437
306,7/02/1988,12/01/1990,1.5003422313483916,2.414784394250513,0,0,30.82546201232033
307,7/05/1988,6/30/1990,1.4921286789869952,1.9849418206707734,0,0,31.6249144421629
308,7/06/1988,7/05/1992,1.4893908281998631,3.997262149212868,0,0,33.073237508555785
309,7/08/1988,5/31/1991,1.483915126625599,2.8939082819986313,0,0,33.319644079397676
310,7/11/1988,7/10/1991,1.4757015742642026,2.9952087611225187,0,0,32.257357973990416
311,7/11/1988,3/14/1991,1.4757015742642026,2.6721423682409307,0,0,30.067077344284737
312,7/11/1988,9/30/1992,1.4757015742642026,4.2217659137577,1,0,32.8104038329911
313,7/11/1988,7/10/1990,1.4757015742642026,1.995893223819302,0,0,29.193702943189596
314,7/15/1988,12/01/1990,1.4647501711156743,2.379192334017796,0,0,33.74401095140315
315,7/15/1988,9/30/1992,1.4647501711156743,4.210814510609172,1,0,31.540041067761805
316,7/15/1988,9/30/1992,1.4647501711156743,4.210814510609172,1,0,40.837782340862425
317,7/16/1988,12/01/1990,1.462012320328542,2.3764544832306638,0,0,31.57015742642026
318,7/18/1988,6/12/1990,1.4565366187542779,1.9000684462696784,0,0,32.002737850787135
320,7/18/1988,9/30/1992,1.4565366187542779,4.202600958247776,1,0,30.20123203285421
321,7/18/1988,9/30/1992,1.4565366187542779,4.202600958247776,1,0,33.21286789869952
322,7/18/1988,7/17/1991,1.4565366187542779,2.9952087611225187,0,0,30.409308692676248
323,7/18/1988,9/30/1992,1.4565366187542779,4.202600958247776,1,1,30.82819986310746
324,7/18/1988,7/01/1990,1.4565366187542779,1.9520876112251881,0,0,28.870636550308006
325,7/20/1988,7/31/1991,1.4510609171800137,3.028062970568104,0,0,31.310061601642712
326,7/25/1988,7/26/1992,1.4373716632443532,4.002737850787132,0,0,33.4839151266256
327,7/27/1988,9/30/1992,1.431895961670089,4.177960301163586,1,0,30.209445585215605
328,7/31/1988,7/31/1992,1.4209445585215605,4,0,0,29.93839835728953
329,8/01/1988,8/01/1990,1.4182067077344285,1.998631074606434,0,0,28.019164955509925
330,8/01/1988,9/30/1992,1.4182067077344285,4.164271047227926,1,0,32.49007529089665
