"ID","FEMALE","ALC1","ALC2","ALC3","PEER1","PEER2","PEER3","i","alcuse","peer","time"
35,0,1.2992830276489258,1.3862943649291992,1.2039728164672852,0,1.6094379425048828,1.3862943649291992,2,1.3862943649291992,1.6094379425048828,1
35,0,1.2992830276489258,1.3862943649291992,1.2039728164672852,0,1.6094379425048828,1.3862943649291992,3,1.2039728164672852,1.3862943649291992,2
36,0,0,1.6094379425048828,0,0,0,0,1,0,0,0
36,0,0,1.6094379425048828,0,0,0,0,2,1.6094379425048828,0,1
36,0,0,1.6094379425048828,0,0,0,0,3,0,0,2
37,0,0,0.9808292984962463,0,0,0,0,1,0,0,0
37,0,0,0.9808292984962463,0,0,0,0,2,0.9808292984962463,0,1
38,0,0,0,0,0,0,0,1,0,0,0
38,0,0,0,0,0,0,0,2,0,0,1
38,0,0,0,0,0,0,0,3,0,0,2
39,0,0,0.9808292984962463,1.6739764213562012,0,1.3862943649291992,1.7917594909667969,1,0,0,0
39,0,0,0.9808292984962463,1.6739764213562012,0,1.3862943649291992,1.7917594909667969,2,0.9808292984962463,1.3862943649291992,1
39,0,0,0.9808292984962463,1.6739764213562012,0,1.3862943649291992,1.7917594909667969,3,1.6739764213562012,1.7917594909667969,2
40,0,1.2039728164672852,0.8472978472709656,0.8472978472709656,1.0986123085021973,1.0986123085021973,1.3862943649291992,1,1.2039728164672852,1.0986123085021973,0
40,0,1.2039728164672852,0.8472978472709656,0.8472978472709656,1.0986123085021973,1.0986123085021973,1.3862943649291992,2,0.8472978472709656,1.0986123085021973,1
40,0,1.2039728164672852,0.8472978472709656,0.8472978472709656,1.0986123085021973,1.0986123085021973,1.3862943649291992,3,0.8472978472709656,1.3862943649291992,2
41,0,0.5108255743980408,0.8472978472709656,0,0,0,0,1,0.5108255743980408,0,0
41,0,0.5108255743980408,0.8472978472709656,0,0,0,0,2,0.8472978472709656,0,1
41,0,0.5108255743980408,0.8472978472709656,0,0,0,0,3,0,0,2
42,0,0,0,0.28768211603164673,0,0.6931471824645996,0.6931471824645996,1,0,0,0
42,0,0,0,0.28768211603164673,0,0.6931471824645996,0.6931471824645996,2,0,0.6931471824645996,1
42,0,0,0,0.28768211603164673,0,0.6931471824645996,0.6931471824645996,3,0.28768211603164673,0.6931471824645996,2
43,0,0,0,0,0,0.6931471824645996,0.6931471824645996,2,0,0.6931471824645996,1
43,0,0,0,0,0,0.6931471824645996,0.6931471824645996,3,0,0.6931471824645996,2
44,0,0.6931471824645996,0.5108255743980408,0,0,0,1.0986123085021973,1,0.6931471824645996,0,0
44,0,0.6931471824645996,0.5108255743980408,0,0,0,1.0986123085021973,2,0.5108255743980408,0,1
44,0,0.6931471824645996,0.5108255743980408,0,0,0,1.0986123085021973,3,0,1.0986123085021973,2
45,0,0.28768211603164673,0,0.28768211603164673,0,0.6931471824645996,1.0986123085021973,1,0.28768211603164673,0,0
45,0,0.28768211603164673,0,0.28768211603164673,0,0.6931471824645996,1.0986123085021973,2,0,0.6931471824645996,1
45,0,0.28768211603164673,0,0.28768211603164673,0,0.6931471824645996,1.0986123085021973,3,0.28768211603164673,1.0986123085021973,2
46,0,0,0,0,0,0,0,1,0,0,0
46,0,0,0,0,0,0,0,2,0,0,1
46,0,0,0,0,0,0,0,3,0,0,2
47,0,0,0,0,0,0,0,1,0,0,0
47,0,0,0,0,0,0,0,2,0,0,1
47,0,0,0,0,0,0,0,3,0,0,2
48,0,0.6931471824645996,0,0,1.0986123085021973,0,0,1,0.6931471824645996,1.0986123085021973,0
48,0,0.6931471824645996,0,0,1.0986123085021973,0,0,3,0,0,2
49,0,1.6094379425048828,0.8472978472709656,0.9808292984962463,0,1.0986123085021973,0,1,1.6094379425048828,0,0
49,0,1.6094379425048828,0.8472978472709656,0.9808292984962463,0,1.0986123085021973,0,2,0.8472978472709656,1.0986123085021973,1
49,0,1.6094379425048828,0.8472978472709656,0.9808292984962463,0,1.0986123085021973,0,3,0.9808292984962463,0,2
50,0,0,0.28768211603164673,0,0,0.6931471824645996,0,1,0,0,0
50,0,0,0.28768211603164673,0,0,0.6931471824645996,0,2,0.28768211603164673,0.6931471824645996,1
50,0,0,0.28768211603164673,0,0,0.6931471824645996,0,3,0,0,2
51,0,0.8472978472709656,0,0,0,0,0,1,0.8472978472709656,0,0
51,0,0.8472978472709656,0,0,0,0,0,2,0,0,1
51,0,0.8472978472709656,0,0,0,0,0,3,0,0,2
52,0,0,0,0,0,0,0,1,0,0,0
52,0,0,0,0,0,0,0,2,0,0,1
52,0,0,0,0,0,0,0,3,0,0,2
53,0,0,0.8472978472709656,0.6931471824645996,0,0,0,1,0,0,0
53,0,0,0.8472978472709656,0.6931471824645996,0,0,0,2,0.8472978472709656,0,1
54,0,0.8472978472709656,0,0,0,1.7917594909667969,0,1,0.8472978472709656,0,0
54,0,0.8472978472709656,0,0,0,1.7917594909667969,0,2,0,1.7917594909667969,1
54,0,0.8472978472709656,0,0,0,1.7917594909667969,0,3,0,0,2
55,0,0,0,0,0,0,0,1,0,0,0
55,0,0,0,0,0,0,0,2,0,0,1
55,0,0,0,0,0,0,0,3,0,0,2
56,0,1.2039728164672852,0.28768211603164673,0,0,1.7917594909667969,0,1,1.2039728164672852,0,0
56,0,1.2039728164672852,0.28768211603164673,0,0,1.7917594909667969,0,2,0.28768211603164673,1.7917594909667969,1
56,0,1.2039728164672852,0.28768211603164673,0,0,1.7917594909667969,0,3,0,0,2
57,0,0,0,0,0,0,0,1,0,0,0
57,0,0,0,0,0,0,0,2,0,0,1
57,0,0,0,0,0,0,0,3,0,0,2
58,0,0,0,0,0,0,0,1,0,0,0
58,0,0,0,0,0,0,0,2,0,0,1
58,0,0,0,0,0,0,0,3,0,0,2
59,0,0,0,0,0,0,0,2,0,0,1
59,0,0,0,0,0,0,0,3,0,0,2
60,0,0.5108255743980408,0.28768211603164673,0,1.3862943649291992,0.6931471824645996,0,1,0.5108255743980408,1.3862943649291992,0
60,0,0.5108255743980408,0.28768211603164673,0,1.3862943649291992,0.6931471824645996,0,2,0.28768211603164673,0.6931471824645996,1
60,0,0.5108255743980408,0.28768211603164673,0,1.3862943649291992,0.6931471824645996,0,3,0,0,2
61,0,0,0,0,0,0,0,1,0,0,0
61,0,0,0,0,0,0,0,2,0,0,1
61,0,0,0,0,0,0,0,3,0,0,2
62,0,0,0,0,0,0,0,1,0,0,0
62,0,0,0,0,0,0,0,2,0,0,1
62,0,0,0,0,0,0,0,3,0,0,2
63,0,0.28768211603164673,0.28768211603164673,0.5108255743980408,0,0.6931471824645996,1.3862943649291992,1,0.28768211603164673,0,0
63,0,0.28768211603164673,0.28768211603164673,0.5108255743980408,0,0.6931471824645996,1.3862943649291992,2,0.28768211603164673,0.6931471824645996,1
63,0,0.28768211603164673,0.28768211603164673,0.5108255743980408,0,0.6931471824645996,1.3862943649291992,3,0.5108255743980408,1.3862943649291992,2
64,0,0,0.8472978472709656,0,0,1.0986123085021973,1.3862943649291992,1,0,0,0
64,0,0,0.8472978472709656,0,0,1.0986123085021973,1.3862943649291992,3,0,1.3862943649291992,2
65,0,0,0,0,0.6931471824645996,0,0.6931471824645996,1,0,0.6931471824645996,0
65,0,0,0,0,0.6931471824645996,0,0.6931471824645996,2,0,0,1
65,0,0,0,0,0.6931471824645996,0,0.6931471824645996,3,0,0.6931471824645996,2
66,0,1.6739764213562012,0,0,0,0,0,1,1.6739764213562012,0,0
66,0,1.6739764213562012,0,0,0,0,0,2,0,0,1
66,0,1.6739764213562012,0,0,0,0,0,3,0,0,2
67,0,0,0,0,0.6931471824645996,0.6931471824645996,0,1,0,0.6931471824645996,0
67,0,0,0,0,0.6931471824645996,0.6931471824645996,0,2,0,0.6931471824645996,1
67,0,0,0,0,0.6931471824645996,0.6931471824645996,0,3,0,0,2
68,0,0.6931471824645996,0.28768211603164673,0.28768211603164673,0.6931471824645996,0,0,1,0.6931471824645996,0.6931471824645996,0
68,0,0.6931471824645996,0.28768211603164673,0.28768211603164673,0.6931471824645996,0,0,2,0.28768211603164673,0,1
68,0,0.6931471824645996,0.28768211603164673,0.28768211603164673,0.6931471824645996,0,0,3,0.28768211603164673,0,2
69,0,0,0,0,0,0,0,1,0,0,0
69,0,0,0,0,0,0,0,2,0,0,1
70,0,0,0,0,0,0,0,1,0,0,0
70,0,0,0,0,0,0,0,2,0,0,1
70,0,0,0,0,0,0,0,3,0,0,2
71,0,0,0,0,0,0,0.6931471824645996,1,0,0,0
71,0,0,0,0,0,0,0.6931471824645996,2,0,0,1
71,0,0,0,0,0,0,0.6931471824645996,3,0,0.6931471824645996,2
72,0,0.8472978472709656,1.0986123085021973,0,0,0,0,1,0.8472978472709656,0,0
72,0,0.8472978472709656,1.0986123085021973,0,0,0,0,2,1.0986123085021973,0,1
72,0,0.8472978472709656,1.0986123085021973,0,0,0,0,3,0,0,2
73,0,0.28768211603164673,0.5108255743980408,0,0.6931471824645996,1.0986123085021973,0,1,0.28768211603164673,0.6931471824645996,0
73,0,0.28768211603164673,0.5108255743980408,0,0.6931471824645996,1.0986123085021973,0,2,0.5108255743980408,1.0986123085021973,1
73,0,0.28768211603164673,0.5108255743980408,0,0.6931471824645996,1.0986123085021973,0,3,0,0,2
74,0,0,0,0,0,0,0.6931471824645996,1,0,0,0
74,0,0,0,0,0,0,0.6931471824645996,2,0,0,1
74,0,0,0,0,0,0,0.6931471824645996,3,0,0.6931471824645996,2
75,0,0,0,0,0,0,0,2,0,0,1
75,0,0,0,0,0,0,0,3,0,0,2
76,0,0,0,0,0,0,0,1,0,0,0
76,0,0,0,0,0,0,0,2,0,0,1
76,0,0,0,0,0,0,0,3,0,0,2
77,0,0.5108255743980408,0.28768211603164673,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,1,0.5108255743980408,0,0
77,0,0.5108255743980408,0.28768211603164673,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,2,0.28768211603164673,0.6931471824645996,1
77,0,0.5108255743980408,0.28768211603164673,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,3,0.6931471824645996,1.0986123085021973,2
78,0,0,0,0,0,0,0.6931471824645996,1,0,0,0
78,0,0,0,0,0,0,0.6931471824645996,2,0,0,1
78,0,0,0,0,0,0,0.6931471824645996,3,0,0.6931471824645996,2
79,0,0,0,0,0,0,0,1,0,0,0
79,0,0,0,0,0,0,0,2,0,0,1
79,0,0,0,0,0,0,0,3,0,0,2
80,0,0,1.7917594909667969,0,0,1.7917594909667969,0.6931471824645996,1,0,0,0
80,0,0,1.7917594909667969,0,0,1.7917594909667969,0.6931471824645996,3,0,0.6931471824645996,2
81,0,0,1.0986123085021973,0,0,1.3862943649291992,1.0986123085021973,1,0,0,0
81,0,0,1.0986123085021973,0,0,1.3862943649291992,1.0986123085021973,2,1.0986123085021973,1.3862943649291992,1
81,0,0,1.0986123085021973,0,0,1.3862943649291992,1.0986123085021973,3,0,1.0986123085021973,2
82,0,0.5108255743980408,0.5108255743980408,0.28768211603164673,0,1.0986123085021973,0,1,0.5108255743980408,0,0
82,0,0.5108255743980408,0.5108255743980408,0.28768211603164673,0,1.0986123085021973,0,2,0.5108255743980408,1.0986123085021973,1
82,0,0.5108255743980408,0.5108255743980408,0.28768211603164673,0,1.0986123085021973,0,3,0.28768211603164673,0,2
83,0,0,0,0,0,0,0,1,0,0,0
83,0,0,0,0,0,0,0,2,0,0,1
83,0,0,0,0,0,0,0,3,0,0,2
84,0,0,0,1.4663370847702026,0,0.6931471824645996,1.3862943649291992,1,0,0,0
84,0,0,0,1.4663370847702026,0,0.6931471824645996,1.3862943649291992,2,0,0.6931471824645996,1
84,0,0,0,1.4663370847702026,0,0.6931471824645996,1.3862943649291992,3,1.4663370847702026,1.3862943649291992,2
85,0,0,0.28768211603164673,0,0,0,0,1,0,0,0
85,0,0,0.28768211603164673,0,0,0,0,2,0.28768211603164673,0,1
86,0,0,0,0,0,0,0,1,0,0,0
86,0,0,0,0,0,0,0,2,0,0,1
86,0,0,0,0,0,0,0,3,0,0,2
87,0,0,0,0,0,0,0,1,0,0,0
87,0,0,0,0,0,0,0,2,0,0,1
87,0,0,0,0,0,0,0,3,0,0,2
88,0,0,0.28768211603164673,0,0,0,0,1,0,0,0
88,0,0,0.28768211603164673,0,0,0,0,2,0.28768211603164673,0,1
88,0,0,0.28768211603164673,0,0,0,0,3,0,0,2
89,0,0,0,0,0,0,0,1,0,0,0
89,0,0,0,0,0,0,0,2,0,0,1
89,0,0,0,0,0,0,0,3,0,0,2
90,0,0,0,0,0,0,0,1,0,0,0
90,0,0,0,0,0,0,0,2,0,0,1
90,0,0,0,0,0,0,0,3,0,0,2
91,0,0,0,0,0,0,0,2,0,0,1
91,0,0,0,0,0,0,0,3,0,0,2
92,0,0,0.28768211603164673,0,0,0,0,1,0,0,0
92,0,0,0.28768211603164673,0,0,0,0,2,0.28768211603164673,0,1
92,0,0,0.28768211603164673,0,0,0,0,3,0,0,2
93,0,0,0,0.28768211603164673,0,0,0,1,0,0,0
93,0,0,0,0.28768211603164673,0,0,0,2,0,0,1
93,0,0,0,0.28768211603164673,0,0,0,3,0.28768211603164673,0,2
94,0,0.28768211603164673,0.5108255743980408,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,1,0.28768211603164673,0,0
94,0,0.28768211603164673,0.5108255743980408,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,2,0.5108255743980408,0.6931471824645996,1
94,0,0.28768211603164673,0.5108255743980408,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,3,0.6931471824645996,1.0986123085021973,2
95,0,0,0,0,0,0,0,1,0,0,0
95,0,0,0,0,0,0,0,2,0,0,1
95,0,0,0,0,0,0,0,3,0,0,2
96,0,1.3862943649291992,1.7346010208129883,1.2039728164672852,1.6094379425048828,1.6094379425048828,1.3862943649291992,1,1.3862943649291992,1.6094379425048828,0
96,0,1.3862943649291992,1.7346010208129883,1.2039728164672852,1.6094379425048828,1.6094379425048828,1.3862943649291992,3,1.2039728164672852,1.3862943649291992,2
97,0,0,0,0,0,0,0,1,0,0,0
97,0,0,0,0,0,0,0,2,0,0,1
97,0,0,0,0,0,0,0,3,0,0,2
98,0,0,0.8472978472709656,0,0,0.6931471824645996,0,1,0,0,0
98,0,0,0.8472978472709656,0,0,0.6931471824645996,0,2,0.8472978472709656,0.6931471824645996,1
98,0,0,0.8472978472709656,0,0,0.6931471824645996,0,3,0,0,2
99,0,0,0,0,0,0,1.7917594909667969,1,0,0,0
99,0,0,0,0,0,0,1.7917594909667969,2,0,0,1
99,0,0,0,0,0,0,1.7917594909667969,3,0,1.7917594909667969,2
100,0,0.28768211603164673,0,0,0,0,0,1,0.28768211603164673,0,0
100,0,0.28768211603164673,0,0,0,0,0,2,0,0,1
100,0,0.28768211603164673,0,0,0,0,0,3,0,0,2
101,0,0,0,0,0,0,0,1,0,0,0
101,0,0,0,0,0,0,0,2,0,0,1
102,0,0.6931471824645996,0.5108255743980408,0.5108255743980408,0,0.6931471824645996,1.0986123085021973,1,0.6931471824645996,0,0
102,0,0.6931471824645996,0.5108255743980408,0.5108255743980408,0,0.6931471824645996,1.0986123085021973,2,0.5108255743980408,0.6931471824645996,1
102,0,0.6931471824645996,0.5108255743980408,0.5108255743980408,0,0.6931471824645996,1.0986123085021973,3,0.5108255743980408,1.0986123085021973,2
103,0,0,0,0,0,0,0.6931471824645996,1,0,0,0
103,0,0,0,0,0,0,0.6931471824645996,2,0,0,1
103,0,0,0,0,0,0,0.6931471824645996,3,0,0.6931471824645996,2
104,0,0,0,0,0,0,0,1,0,0,0
104,0,0,0,0,0,0,0,2,0,0,1
104,0,0,0,0,0,0,0,3,0,0,2
105,0,0.6931471824645996,0,0.28768211603164673,0,0,1.0986123085021973,1,0.6931471824645996,0,0
105,0,0.6931471824645996,0,0.28768211603164673,0,0,1.0986123085021973,2,0,0,1
105,0,0.6931471824645996,0,0.28768211603164673,0,0,1.0986123085021973,3,0.28768211603164673,1.0986123085021973,2
106,0,0,0.28768211603164673,0,0,0.6931471824645996,0,1,0,0,0
106,0,0,0.28768211603164673,0,0,0.6931471824645996,0,2,0.28768211603164673,0.6931471824645996,1
106,0,0,0.28768211603164673,0,0,0.6931471824645996,0,3,0,0,2
107,0,0.9808292984962463,0,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,2,0,0.6931471824645996,1
107,0,0.9808292984962463,0,0.6931471824645996,0,0.6931471824645996,1.0986123085021973,3,0.6931471824645996,1.0986123085021973,2
108,0,0,0,0,1.7917594909667969,0,0,1,0,1.7917594909667969,0
108,0,0,0,0,1.7917594909667969,0,0,2,0,0,1
108,0,0,0,0,1.7917594909667969,0,0,3,0,0,2
109,0,0.5108255743980408,0,0,1.0986123085021973,0,0,1,0.5108255743980408,1.0986123085021973,0
109,0,0.5108255743980408,0,0,1.0986123085021973,0,0,2,0,0,1
109,0,0.5108255743980408,0,0,1.0986123085021973,0,0,3,0,0,2
110,0,0,0,0,0,0,0,1,0,0,0
110,0,0,0,0,0,0,0,2,0,0,1
110,0,0,0,0,0,0,0,3,0,0,2
111,0,0,0,0,0,0,0,1,0,0,0
111,0,0,0,0,0,0,0,2,0,0,1
111,0,0,0,0,0,0,0,3,0,0,2
112,0,0,0.6931471824645996,0.8472978472709656,0.6931471824645996,1.7917594909667969,1.3862943649291992,1,0,0.6931471824645996,0
112,0,0,0.6931471824645996,0.8472978472709656,0.6931471824645996,1.7917594909667969,1.3862943649291992,3,0.8472978472709656,1.3862943649291992,2
113,0,0.9808292984962463,0,1.0986123085021973,0.6931471824645996,0,1.3862943649291992,1,0.9808292984962463,0.6931471824645996,0
113,0,0.9808292984962463,0,1.0986123085021973,0.6931471824645996,0,1.3862943649291992,2,0,0,1
113,0,0.9808292984962463,0,1.0986123085021973,0.6931471824645996,0,1.3862943649291992,3,1.0986123085021973,1.3862943649291992,2
114,0,0.28768211603164673,0,0.28768211603164673,0,0,0.6931471824645996,1,0.28768211603164673,0,0
114,0,0.28768211603164673,0,0.28768211603164673,0,0,0.6931471824645996,2,0,0,1
114,0,0.28768211603164673,0,0.28768211603164673,0,0,0.6931471824645996,3,0.28768211603164673,0.6931471824645996,2
115,0,0.28768211603164673,0.28768211603164673,0,0,0,0,1,0.28768211603164673,0,0
115,0,0.28768211603164673,0.28768211603164673,0,0,0,0,2,0.28768211603164673,0,1
